2025-04-05-03-23: using tensorboard
2025-04-05-03-27: Get lr 3e-06 from base lr 3e-06 with none
2025-04-05-03-27: {'overall': {'trainable': '472.99M', 'non_trainable': '60.49M', 'total': '533.48M'}, 'content_codec': {'trainable': '63.59M', 'non_trainable': '0', 'total': '63.59M'}, 'condition_codec': {'trainable': '0', 'non_trainable': '0', 'total': '0'}, 'transformer': {'trainable': '409.4M', 'non_trainable': '60.49M', 'total': '469.89M'}, 'first_stage_permuter': {'trainable': '0', 'non_trainable': '0', 'total': '0'}}
2025-04-05-03-27: Distributed, begin DDP the model...
2025-04-05-03-27: Distributed, DDP model done!
2025-04-05-03-27: audioset_train: global rank 0: prepare solver done!
2025-04-05-03-27: audioset_train: global rank 0: start training...
2025-04-05-03-33: audioset_train: train: Epoch 0/1000 iter 0/10055 || | loss: 40.2859 || lr_lr: 3.447e-06 || data_time: 339.0s | fbward_time: 11.7s | iter_time: 350.7s | iter_avg_time: 350.7s | epoch_time: 05m:50s | spend_time: 05m:50s | left_time: 40815d:06h:02m:02s
2025-04-07-09-23: audioset_train: train: Epoch 12/1000 iter 1740/10055 || | loss: 4.6212 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 45m:43s | spend_time: 2d:05h:55m:45s | left_time: 182d:08h:15m:29s
2025-04-07-09-26: audioset_train: train: Epoch 12/1000 iter 1840/10055 || | loss: 4.5196 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 48m:19s | spend_time: 2d:05h:58m:21s | left_time: 182d:08h:09m:37s
2025-04-07-09-28: audioset_train: train: Epoch 12/1000 iter 1940/10055 || | loss: 4.4870 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 50m:55s | spend_time: 2d:06h:00m:57s | left_time: 182d:08h:03m:24s
2025-04-07-09-31: audioset_train: train: Epoch 12/1000 iter 2040/10055 || | loss: 4.4338 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 53m:36s | spend_time: 2d:06h:03m:38s | left_time: 182d:08h:04m:07s
2025-04-07-09-34: audioset_train: train: Epoch 12/1000 iter 2140/10055 || | loss: 4.3713 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.3s | iter_time: 1.3s | iter_avg_time: 1.6s | epoch_time: 56m:15s | spend_time: 2d:06h:06m:18s | left_time: 182d:08h:02m:21s
2025-04-07-09-36: audioset_train: train: Epoch 12/1000 iter 2240/10055 || | loss: 4.4486 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 58m:52s | spend_time: 2d:06h:08m:54s | left_time: 182d:07h:57m:07s
2025-04-07-09-39: audioset_train: train: Epoch 12/1000 iter 2340/10055 || | loss: 4.7079 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:01m:30s | spend_time: 2d:06h:11m:32s | left_time: 182d:07h:53m:43s
2025-04-07-09-42: audioset_train: train: Epoch 12/1000 iter 2440/10055 || | loss: 4.4063 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:04m:08s | spend_time: 2d:06h:14m:11s | left_time: 182d:07h:50m:32s
2025-04-07-09-44: audioset_train: train: Epoch 12/1000 iter 2540/10055 || | loss: 4.3084 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:06m:45s | spend_time: 2d:06h:16m:47s | left_time: 182d:07h:44m:58s
2025-04-07-09-47: audioset_train: train: Epoch 12/1000 iter 2640/10055 || | loss: 4.5165 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:09m:21s | spend_time: 2d:06h:19m:23s | left_time: 182d:07h:39m:19s
2025-04-07-09-49: audioset_train: train: Epoch 12/1000 iter 2740/10055 || | loss: 4.3657 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:11m:58s | spend_time: 2d:06h:22m:00s | left_time: 182d:07h:34m:14s
2025-04-07-09-52: audioset_train: train: Epoch 12/1000 iter 2840/10055 || | loss: 4.3236 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:14m:35s | spend_time: 2d:06h:24m:37s | left_time: 182d:07h:29m:07s
2025-04-07-09-55: audioset_train: train: Epoch 12/1000 iter 2940/10055 || | loss: 4.6096 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:17m:14s | spend_time: 2d:06h:27m:16s | left_time: 182d:07h:27m:34s
2025-04-07-09-57: audioset_train: train: Epoch 12/1000 iter 3040/10055 || | loss: 4.2688 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:19m:50s | spend_time: 2d:06h:29m:52s | left_time: 182d:07h:21m:31s
2025-04-07-10-00: audioset_train: train: Epoch 12/1000 iter 3140/10055 || | loss: 4.5732 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 01h:22m:26s | spend_time: 2d:06h:32m:28s | left_time: 182d:07h:15m:16s
2025-04-07-10-02: audioset_train: train: Epoch 12/1000 iter 3240/10055 || | loss: 4.4345 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:25m:02s | spend_time: 2d:06h:35m:05s | left_time: 182d:07h:09m:33s
2025-04-07-10-05: audioset_train: train: Epoch 12/1000 iter 3340/10055 || | loss: 4.4106 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:27m:38s | spend_time: 2d:06h:37m:41s | left_time: 182d:07h:03m:32s
2025-04-07-10-08: audioset_train: train: Epoch 12/1000 iter 3440/10055 || | loss: 4.3731 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:30m:15s | spend_time: 2d:06h:40m:18s | left_time: 182d:06h:58m:41s
2025-04-07-10-10: audioset_train: train: Epoch 12/1000 iter 3540/10055 || | loss: 4.0409 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:32m:52s | spend_time: 2d:06h:42m:55s | left_time: 182d:06h:53m:59s
2025-04-07-10-13: audioset_train: train: Epoch 12/1000 iter 3640/10055 || | loss: 4.6816 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:35m:29s | spend_time: 2d:06h:45m:31s | left_time: 182d:06h:48m:23s
2025-04-07-10-15: audioset_train: train: Epoch 12/1000 iter 3740/10055 || | loss: 4.3342 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:38m:05s | spend_time: 2d:06h:48m:07s | left_time: 182d:06h:42m:34s
2025-04-07-10-18: audioset_train: train: Epoch 12/1000 iter 3840/10055 || | loss: 4.4366 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 3.9s | iter_time: 3.9s | iter_avg_time: 1.6s | epoch_time: 01h:40m:47s | spend_time: 2d:06h:50m:49s | left_time: 182d:06h:44m:13s
2025-04-07-10-21: audioset_train: train: Epoch 12/1000 iter 3940/10055 || | loss: 4.5497 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:43m:23s | spend_time: 2d:06h:53m:26s | left_time: 182d:06h:38m:43s
2025-04-07-10-23: audioset_train: train: Epoch 12/1000 iter 4040/10055 || | loss: 4.2985 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 01h:46m:01s | spend_time: 2d:06h:56m:03s | left_time: 182d:06h:35m:08s
2025-04-07-10-26: audioset_train: train: Epoch 12/1000 iter 4140/10055 || | loss: 4.4172 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:48m:36s | spend_time: 2d:06h:58m:39s | left_time: 182d:06h:27m:52s
2025-04-07-10-29: audioset_train: train: Epoch 12/1000 iter 4240/10055 || | loss: 4.4935 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:51m:14s | spend_time: 2d:07h:01m:16s | left_time: 182d:06h:23m:43s
2025-04-07-10-31: audioset_train: train: Epoch 12/1000 iter 4340/10055 || | loss: 4.5338 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:53m:50s | spend_time: 2d:07h:03m:53s | left_time: 182d:06h:18m:28s
2025-04-07-10-34: audioset_train: train: Epoch 12/1000 iter 4440/10055 || | loss: 4.4537 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:56m:27s | spend_time: 2d:07h:06m:29s | left_time: 182d:06h:12m:49s
2025-04-07-10-36: audioset_train: train: Epoch 12/1000 iter 4540/10055 || | loss: 4.5915 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:59m:04s | spend_time: 2d:07h:09m:06s | left_time: 182d:06h:08m:00s
2025-04-07-10-39: audioset_train: train: Epoch 12/1000 iter 4640/10055 || | loss: 4.6478 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:01m:40s | spend_time: 2d:07h:11m:42s | left_time: 182d:06h:02m:05s
2025-04-07-10-42: audioset_train: train: Epoch 12/1000 iter 4740/10055 || | loss: 4.4352 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:04m:17s | spend_time: 2d:07h:14m:20s | left_time: 182d:05h:58m:06s
2025-04-07-10-44: audioset_train: train: Epoch 12/1000 iter 4840/10055 || | loss: 4.5090 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:06m:56s | spend_time: 2d:07h:16m:58s | left_time: 182d:05h:55m:36s
2025-04-07-10-47: audioset_train: train: Epoch 12/1000 iter 4940/10055 || | loss: 4.5586 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:09m:34s | spend_time: 2d:07h:19m:36s | left_time: 182d:05h:52m:07s
2025-04-07-10-50: audioset_train: train: Epoch 12/1000 iter 5040/10055 || | loss: 4.4607 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:12m:10s | spend_time: 2d:07h:22m:12s | left_time: 182d:05h:46m:25s
2025-04-07-10-52: audioset_train: train: Epoch 12/1000 iter 5140/10055 || | loss: 4.4973 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:14m:46s | spend_time: 2d:07h:24m:49s | left_time: 182d:05h:40m:43s
2025-04-07-10-55: audioset_train: train: Epoch 12/1000 iter 5240/10055 || | loss: 4.3341 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:17m:25s | spend_time: 2d:07h:27m:27s | left_time: 182d:05h:37m:53s
2025-04-07-10-57: audioset_train: train: Epoch 12/1000 iter 5340/10055 || | loss: 4.6440 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:20m:01s | spend_time: 2d:07h:30m:03s | left_time: 182d:05h:32m:06s
2025-04-07-11-00: audioset_train: train: Epoch 12/1000 iter 5440/10055 || | loss: 4.5968 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:22m:38s | spend_time: 2d:07h:32m:40s | left_time: 182d:05h:27m:30s
2025-04-07-11-03: audioset_train: train: Epoch 12/1000 iter 5540/10055 || | loss: 4.6607 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:25m:14s | spend_time: 2d:07h:35m:16s | left_time: 182d:05h:21m:38s
2025-04-07-11-05: audioset_train: train: Epoch 12/1000 iter 5640/10055 || | loss: 4.7026 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:27m:52s | spend_time: 2d:07h:37m:54s | left_time: 182d:05h:17m:18s
2025-04-07-11-08: audioset_train: train: Epoch 12/1000 iter 5740/10055 || | loss: 4.5598 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:30m:30s | spend_time: 2d:07h:40m:32s | left_time: 182d:05h:14m:47s
2025-04-07-11-10: audioset_train: train: Epoch 12/1000 iter 5840/10055 || | loss: 4.4788 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:33m:07s | spend_time: 2d:07h:43m:09s | left_time: 182d:05h:09m:23s
2025-04-07-11-13: audioset_train: train: Epoch 12/1000 iter 5940/10055 || | loss: 4.4700 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:35m:45s | spend_time: 2d:07h:45m:47s | left_time: 182d:05h:06m:30s
2025-04-07-11-16: audioset_train: train: Epoch 12/1000 iter 6040/10055 || | loss: 4.4606 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:38m:21s | spend_time: 2d:07h:48m:23s | left_time: 182d:05h:00m:17s
2025-04-07-11-18: audioset_train: train: Epoch 12/1000 iter 6140/10055 || | loss: 4.4052 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:40m:59s | spend_time: 2d:07h:51m:01s | left_time: 182d:04h:57m:06s
2025-04-07-11-21: audioset_train: train: Epoch 12/1000 iter 6240/10055 || | loss: 4.5874 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:43m:34s | spend_time: 2d:07h:53m:37s | left_time: 182d:04h:50m:25s
2025-04-07-11-24: audioset_train: train: Epoch 12/1000 iter 6340/10055 || | loss: 4.5588 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:46m:12s | spend_time: 2d:07h:56m:14s | left_time: 182d:04h:46m:16s
2025-04-07-11-26: audioset_train: train: Epoch 12/1000 iter 6440/10055 || | loss: 4.5645 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:48m:48s | spend_time: 2d:07h:58m:50s | left_time: 182d:04h:40m:43s
2025-04-07-11-29: audioset_train: train: Epoch 12/1000 iter 6540/10055 || | loss: 4.4447 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:51m:24s | spend_time: 2d:08h:01m:26s | left_time: 182d:04h:34m:43s
2025-04-07-11-31: audioset_train: train: Epoch 12/1000 iter 6640/10055 || | loss: 4.5548 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:54m:05s | spend_time: 2d:08h:04m:07s | left_time: 182d:04h:35m:06s
2025-04-07-11-34: audioset_train: train: Epoch 12/1000 iter 6740/10055 || | loss: 4.6281 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:56m:41s | spend_time: 2d:08h:06m:43s | left_time: 182d:04h:29m:11s
2025-04-07-11-37: audioset_train: train: Epoch 12/1000 iter 6840/10055 || | loss: 4.4687 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:59m:18s | spend_time: 2d:08h:09m:20s | left_time: 182d:04h:24m:32s
2025-04-07-11-39: audioset_train: train: Epoch 12/1000 iter 6940/10055 || | loss: 4.5438 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:01m:55s | spend_time: 2d:08h:11m:57s | left_time: 182d:04h:19m:56s
2025-04-07-11-42: audioset_train: train: Epoch 12/1000 iter 7040/10055 || | loss: 4.6544 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:04m:32s | spend_time: 2d:08h:14m:34s | left_time: 182d:04h:15m:18s
2025-04-07-11-45: audioset_train: train: Epoch 12/1000 iter 7140/10055 || | loss: 4.4692 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:07m:08s | spend_time: 2d:08h:17m:10s | left_time: 182d:04h:09m:18s
2025-04-07-11-47: audioset_train: train: Epoch 12/1000 iter 7240/10055 || | loss: 4.4125 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:09m:45s | spend_time: 2d:08h:19m:47s | left_time: 182d:04h:03m:57s
2025-04-07-11-50: audioset_train: train: Epoch 12/1000 iter 7340/10055 || | loss: 4.7113 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:12m:24s | spend_time: 2d:08h:22m:26s | left_time: 182d:04h:01m:56s
2025-04-07-11-52: audioset_train: train: Epoch 12/1000 iter 7440/10055 || | loss: 4.4403 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:15m:01s | spend_time: 2d:08h:25m:04s | left_time: 182d:03h:58m:18s
2025-04-07-11-55: audioset_train: train: Epoch 12/1000 iter 7540/10055 || | loss: 4.3649 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:17m:42s | spend_time: 2d:08h:27m:44s | left_time: 182d:03h:58m:30s
2025-04-07-11-58: audioset_train: train: Epoch 12/1000 iter 7640/10055 || | loss: 4.3448 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:20m:17s | spend_time: 2d:08h:30m:19s | left_time: 182d:03h:50m:58s
2025-04-07-12-00: audioset_train: train: Epoch 12/1000 iter 7740/10055 || | loss: 4.7409 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:22m:54s | spend_time: 2d:08h:32m:56s | left_time: 182d:03h:46m:21s
2025-04-07-12-03: audioset_train: train: Epoch 12/1000 iter 7840/10055 || | loss: 4.6327 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:25m:30s | spend_time: 2d:08h:35m:33s | left_time: 182d:03h:40m:52s
2025-04-07-12-05: audioset_train: train: Epoch 12/1000 iter 7940/10055 || | loss: 4.5212 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:28m:06s | spend_time: 2d:08h:38m:08s | left_time: 182d:03h:34m:45s
2025-04-07-12-08: audioset_train: train: Epoch 12/1000 iter 8040/10055 || | loss: 4.5898 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:30m:43s | spend_time: 2d:08h:40m:45s | left_time: 182d:03h:29m:50s
2025-04-07-12-11: audioset_train: train: Epoch 12/1000 iter 8140/10055 || | loss: 4.6298 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:33m:20s | spend_time: 2d:08h:43m:22s | left_time: 182d:03h:25m:34s
2025-04-07-12-13: audioset_train: train: Epoch 12/1000 iter 8240/10055 || | loss: 4.7336 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:35m:56s | spend_time: 2d:08h:45m:58s | left_time: 182d:03h:19m:44s
2025-04-07-12-16: audioset_train: train: Epoch 12/1000 iter 8340/10055 || | loss: 4.5691 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:38m:33s | spend_time: 2d:08h:48m:35s | left_time: 182d:03h:14m:19s
2025-04-07-12-19: audioset_train: train: Epoch 12/1000 iter 8440/10055 || | loss: 4.4736 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:41m:13s | spend_time: 2d:08h:51m:15s | left_time: 182d:03h:13m:52s
2025-04-07-12-21: audioset_train: train: Epoch 12/1000 iter 8540/10055 || | loss: 4.4258 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:43m:49s | spend_time: 2d:08h:53m:51s | left_time: 182d:03h:08m:06s
2025-04-07-12-24: audioset_train: train: Epoch 12/1000 iter 8640/10055 || | loss: 4.5931 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:46m:25s | spend_time: 2d:08h:56m:27s | left_time: 182d:03h:02m:31s
2025-04-07-12-26: audioset_train: train: Epoch 12/1000 iter 8740/10055 || | loss: 4.4788 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:49m:04s | spend_time: 2d:08h:59m:06s | left_time: 182d:03h:00m:27s
2025-04-07-12-29: audioset_train: train: Epoch 12/1000 iter 8840/10055 || | loss: 4.4868 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:51m:42s | spend_time: 2d:09h:01m:44s | left_time: 182d:02h:57m:09s
2025-04-07-12-32: audioset_train: train: Epoch 12/1000 iter 8940/10055 || | loss: 4.3372 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:54m:19s | spend_time: 2d:09h:04m:21s | left_time: 182d:02h:51m:38s
2025-04-07-12-34: audioset_train: train: Epoch 12/1000 iter 9040/10055 || | loss: 4.5763 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:56m:54s | spend_time: 2d:09h:06m:56s | left_time: 182d:02h:44m:38s
2025-04-07-12-37: audioset_train: train: Epoch 12/1000 iter 9140/10055 || | loss: 4.2027 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:59m:31s | spend_time: 2d:09h:09m:33s | left_time: 182d:02h:40m:20s
2025-04-07-12-39: audioset_train: train: Epoch 12/1000 iter 9240/10055 || | loss: 4.4362 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:02m:07s | spend_time: 2d:09h:12m:09s | left_time: 182d:02h:34m:23s
2025-04-07-12-42: audioset_train: train: Epoch 12/1000 iter 9340/10055 || | loss: 4.6042 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 04h:04m:44s | spend_time: 2d:09h:14m:46s | left_time: 182d:02h:30m:03s
2025-04-07-12-45: audioset_train: train: Epoch 12/1000 iter 9440/10055 || | loss: 4.5739 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 04h:07m:26s | spend_time: 2d:09h:17m:29s | left_time: 182d:02h:32m:18s
2025-04-07-12-47: audioset_train: train: Epoch 12/1000 iter 9540/10055 || | loss: 4.3068 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:10m:04s | spend_time: 2d:09h:20m:06s | left_time: 182d:02h:28m:06s
2025-04-07-12-50: audioset_train: train: Epoch 12/1000 iter 9640/10055 || | loss: 4.5114 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:12m:40s | spend_time: 2d:09h:22m:42s | left_time: 182d:02h:22m:40s
2025-04-07-12-53: audioset_train: train: Epoch 12/1000 iter 9740/10055 || | loss: 4.5355 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:15m:16s | spend_time: 2d:09h:25m:18s | left_time: 182d:02h:17m:07s
2025-04-07-12-55: audioset_train: train: Epoch 12/1000 iter 9840/10055 || | loss: 4.5602 || lr_lr: 5.625e-05 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:17m:54s | spend_time: 2d:09h:27m:56s | left_time: 182d:02h:13m:19s
